dependency,entrez_id,gene_name,depmap_id,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
-0.670437859065,1017,CDK2,ACH-000117,EFM-192A,Breast Cancer,breast,breast_adenocarcinoma,</br><b>Cell Line:</b> EFM-192A</br><b>Dependency:</b> -0.670</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.556089801949,1017,CDK2,ACH-000330,EFM-19,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> EFM-19</br><b>Dependency:</b> -0.556</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.769102466131,1017,CDK2,ACH-000308,EFO-21,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> EFO-21</br><b>Dependency:</b> -0.769</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
-0.147696535939,1017,CDK2,ACH-000936,EFO-27,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> EFO-27</br><b>Dependency:</b> -0.148</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
-0.0811328741037,1017,CDK2,ACH-000706,EKVX,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> EKVX</br><b>Dependency:</b> -0.081</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.997797095386,1017,CDK2,ACH-000978,EN,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> EN</br><b>Dependency:</b> -0.998</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
-0.183129344436,1017,CDK2,ACH-000585,EPLC-272H,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> EPLC-272H</br><b>Dependency:</b> -0.183</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.171125179738,1017,CDK2,ACH-000906,ES-2,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> ES-2</br><b>Dependency:</b> -0.171</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
-0.620723759983,1017,CDK2,ACH-000913,ESS-1,Endometrial/Uterine Cancer,uterus,endometrial_stromal_sarcoma,</br><b>Cell Line:</b> ESS-1</br><b>Dependency:</b> -0.621</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
-0.121367188761,1017,CDK2,ACH-001065,NA,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.121</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.220976657087,1017,CDK2,ACH-000499,EW8,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> EW8</br><b>Dependency:</b> -0.221</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
-0.105901504995,1017,CDK2,ACH-000279,EWS502,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> EWS502</br><b>Dependency:</b> -0.106</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
-0.341496102758,1017,CDK2,ACH-000487,F-36P,Leukemia,blood,AML,</br><b>Cell Line:</b> F-36P</br><b>Dependency:</b> -0.341</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
-0.133778439193,1017,CDK2,ACH-000846,FaDu,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> FaDu</br><b>Dependency:</b> -0.134</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
-0.73481330402,1017,CDK2,ACH-000633,FU97,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> FU97</br><b>Dependency:</b> -0.735</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
-0.324673580646,1017,CDK2,ACH-001272,Fuji,Sarcoma,soft_tissue,synovial_sarcoma,</br><b>Cell Line:</b> Fuji</br><b>Dependency:</b> -0.325</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
-1.679400505,1017,CDK2,ACH-000574,FU-OV-1,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> FU-OV-1</br><b>Dependency:</b> -1.679</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
0.443159791346,1017,CDK2,ACH-000572,G-361,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> G-361</br><b>Dependency:</b>  0.443</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
-0.494278913915,1017,CDK2,ACH-000096,G-401,Rhabdoid,kidney,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> G-401</br><b>Dependency:</b> -0.494</br><b>Lineage:</b> kidney</br><b>Disease:</b> Rhabdoid
-0.367792297217,1017,CDK2,ACH-000375,G-402,Kidney Cancer,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> G-402</br><b>Dependency:</b> -0.368</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Kidney Cancer
-0.39853703405200003,1017,CDK2,ACH-000098,GAMG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> GAMG</br><b>Dependency:</b> -0.399</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.18873035383,1017,CDK2,ACH-000738,GB-1,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> GB-1</br><b>Dependency:</b> -0.189</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.175273135757,1017,CDK2,ACH-000756,GI-1,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> GI-1</br><b>Dependency:</b> -0.175</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-1.48734184942,1017,CDK2,NA,NA,NA,NA,NA,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -1.487</br><b>Lineage:</b> NA</br><b>Disease:</b> NA
-0.732735904827,1017,CDK2,ACH-000982,GP2d,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> GP2d</br><b>Dependency:</b> -0.733</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.242593276278,1017,CDK2,ACH-000746,GSS,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> GSS</br><b>Dependency:</b> -0.243</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
-0.354683858078,1017,CDK2,ACH-000485,GSU,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> GSU</br><b>Dependency:</b> -0.355</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
-0.0704793158774,1017,CDK2,ACH-002321,HBL100,Unknown,unknown,NA,</br><b>Cell Line:</b> HBL100</br><b>Dependency:</b> -0.070</br><b>Lineage:</b> unknown</br><b>Disease:</b> Unknown
-0.64901880765,1017,CDK2,ACH-001514,HCC1008,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1008</br><b>Dependency:</b> -0.649</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.144629103167,1017,CDK2,ACH-000374,HCC1143,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1143</br><b>Dependency:</b> -0.145</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.0881885490943,1017,CDK2,ACH-000111,HCC1187,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1187</br><b>Dependency:</b> -0.088</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.21469844097,1017,CDK2,ACH-000901,HCC-1359,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-1359</br><b>Dependency:</b> -0.215</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.25886476272,1017,CDK2,ACH-000699,HCC1395,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1395</br><b>Dependency:</b> -0.259</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.410107298149,1017,CDK2,ACH-000277,HCC1419,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1419</br><b>Dependency:</b> -0.410</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.0615779101182,1017,CDK2,ACH-000352,HCC1428,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> HCC1428</br><b>Dependency:</b> -0.062</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.150944825991,1017,CDK2,ACH-000349,HCC1500,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1500</br><b>Dependency:</b> -0.151</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-1.9000859029,1017,CDK2,ACH-000930,HCC1569,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> HCC1569</br><b>Dependency:</b> -1.900</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-1.38489085156,1017,CDK2,ACH-000196,HCC1599,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1599</br><b>Dependency:</b> -1.385</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.36711646867,1017,CDK2,ACH-000878,HCC-15,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-15</br><b>Dependency:</b> -0.367</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.0412211006977,1017,CDK2,ACH-000624,HCC1806,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1806</br><b>Dependency:</b> -0.041</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.793642518369,1017,CDK2,ACH-000712,HCC-1833,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-1833</br><b>Dependency:</b> -0.794</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-1.18868996364,1017,CDK2,ACH-000223,HCC1937,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1937</br><b>Dependency:</b> -1.189</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.152656667504,1017,CDK2,ACH-000859,HCC1954,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1954</br><b>Dependency:</b> -0.153</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.147274203247,1017,CDK2,ACH-000725,HCC202,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC202</br><b>Dependency:</b> -0.147</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.608726088679,1017,CDK2,ACH-002322,HCC2185,Breast Cancer,breast,NA,</br><b>Cell Line:</b> HCC2185</br><b>Dependency:</b> -0.609</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.722702884509,1017,CDK2,ACH-000755,HCC2218,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC2218</br><b>Dependency:</b> -0.723</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.671549875622,1017,CDK2,ACH-000143,NA,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.672</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.749221414552,1017,CDK2,ACH-000975,NA,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.749</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.751655522393,1017,CDK2,ACH-002323,HCC2688,Breast Cancer,breast,NA,</br><b>Cell Line:</b> HCC2688</br><b>Dependency:</b> -0.752</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.609742132106,1017,CDK2,ACH-000690,HCC-2814,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-2814</br><b>Dependency:</b> -0.610</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.95770152822,1017,CDK2,ACH-002324,HCC3153,Breast Cancer,breast,NA,</br><b>Cell Line:</b> HCC3153</br><b>Dependency:</b> -0.958</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.455391078865,1017,CDK2,ACH-000515,HCC-33,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> HCC-33</br><b>Dependency:</b> -0.455</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
0.0302200328755,1017,CDK2,ACH-000575,NA,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NA</br><b>Dependency:</b>  0.030</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.428986059313,1017,CDK2,ACH-000840,HCC-366,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-366</br><b>Dependency:</b> -0.429</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.246134580648,1017,CDK2,ACH-000276,HCC38,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC38</br><b>Dependency:</b> -0.246</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.321870813113,1017,CDK2,ACH-000066,HCC4006,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC4006</br><b>Dependency:</b> -0.322</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.629390006381,1017,CDK2,ACH-000667,HCC-44,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-44</br><b>Dependency:</b> -0.629</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.334945361484,1017,CDK2,ACH-000339,NA,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.335</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.0848372678182,1017,CDK2,ACH-000872,HCC515,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC515</br><b>Dependency:</b> -0.085</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.807731682202,1017,CDK2,ACH-000668,HCC70,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC70</br><b>Dependency:</b> -0.808</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.299421368503,1017,CDK2,ACH-000029,HCC-827-GR5,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-827-GR5</br><b>Dependency:</b> -0.299</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.330785126052,1017,CDK2,ACH-002333,HCC827GR,Lung Cancer,lung,NA,</br><b>Cell Line:</b> HCC827GR</br><b>Dependency:</b> -0.331</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.342503137773,1017,CDK2,ACH-000012,HCC827,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC827</br><b>Dependency:</b> -0.343</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.0797090757805,1017,CDK2,ACH-000454,HCC-95,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-95</br><b>Dependency:</b> -0.080</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.0393668287,1017,CDK2,ACH-000971,HCT 116,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> HCT 116</br><b>Dependency:</b> -0.039</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.142236024577,1017,CDK2,ACH-000997,HCT-15,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> HCT-15</br><b>Dependency:</b> -0.142</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.308926597341,1017,CDK2,ACH-000643,HDQ-P1,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HDQ-P1</br><b>Dependency:</b> -0.309</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.246621950634,1017,CDK2,ACH-000954,HEC-1-A,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-1-A</br><b>Dependency:</b> -0.247</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
-0.736901425092,1017,CDK2,ACH-000996,HEC-251,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-251</br><b>Dependency:</b> -0.737</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
-0.214147333378,1017,CDK2,ACH-000946,HEC-265,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-265</br><b>Dependency:</b> -0.214</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
-0.202803173378,1017,CDK2,ACH-000831,HEC-50B,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-50B</br><b>Dependency:</b> -0.203</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
-0.763736561415,1017,CDK2,ACH-000994,HEC-59,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-59</br><b>Dependency:</b> -0.764</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
0.123792238172,1017,CDK2,ACH-000984,HEC-6,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-6</br><b>Dependency:</b>  0.124</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
-0.0973818877567,1017,CDK2,ACH-000049,HEK TE,Engineered,engineered_kidney,NA,</br><b>Cell Line:</b> HEK TE</br><b>Dependency:</b> -0.097</br><b>Lineage:</b> engineered_kidney</br><b>Disease:</b> Engineered
-0.0795945895644,1017,CDK2,ACH-000005,HEL 92.1.7,Leukemia,blood,AML,</br><b>Cell Line:</b> HEL 92.1.7</br><b>Dependency:</b> -0.080</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
-0.0444112536839,1017,CDK2,ACH-001086,NA,Cervical Cancer,cervix,cervical_carcinoma,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.044</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
-0.107009429243,1017,CDK2,ACH-000004,HEL,Leukemia,blood,AML,</br><b>Cell Line:</b> HEL</br><b>Dependency:</b> -0.107</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
-0.632723973225,1017,CDK2,ACH-000625,Hep 3B2.1-7,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> Hep 3B2.1-7</br><b>Dependency:</b> -0.633</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
-0.350315147767,1017,CDK2,ACH-000739,Hep G2,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> Hep G2</br><b>Dependency:</b> -0.350</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
-0.17351891278,1017,CDK2,ACH-000542,Hey-A8,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> Hey-A8</br><b>Dependency:</b> -0.174</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
-0.17684308357,1017,CDK2,ACH-000847,HGC-27,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> HGC-27</br><b>Dependency:</b> -0.177</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
-0.444543137493,1017,CDK2,ACH-001087,HK-2,Engineered,engineered_kidney,NA,</br><b>Cell Line:</b> HK-2</br><b>Dependency:</b> -0.445</br><b>Lineage:</b> engineered_kidney</br><b>Disease:</b> Engineered
-0.245093427262,1017,CDK2,ACH-000002,HL-60,Leukemia,blood,AML,</br><b>Cell Line:</b> HL-60</br><b>Dependency:</b> -0.245</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
-0.515067005054,1017,CDK2,ACH-001088,NA,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.515</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.122300479911,1017,CDK2,ACH-001089,NA,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.122</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
-0.0275257843114,1017,CDK2,ACH-000393,HLF,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> HLF</br><b>Dependency:</b> -0.028</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
-0.444007054587,1017,CDK2,ACH-000721,HMC-1-8,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> HMC-1-8</br><b>Dependency:</b> -0.444</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.438634027415,1017,CDK2,ACH-000299,NA,Leukemia,blood,AML,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.439</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
-0.322142723779,1017,CDK2,ACH-000861,HOP-62,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HOP-62</br><b>Dependency:</b> -0.322</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.129211612157,1017,CDK2,ACH-000270,HPAC,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> HPAC</br><b>Dependency:</b> -0.129</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
-0.327048587508,1017,CDK2,ACH-000094,HPAF-II,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> HPAF-II</br><b>Dependency:</b> -0.327</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
-0.218392995437,1017,CDK2,ACH-001091,HRT18,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> HRT18</br><b>Dependency:</b> -0.218</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-4.99511604105e-4,1017,CDK2,ACH-000014,Hs 294T,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> Hs 294T</br><b>Dependency:</b>  0.000</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
-0.273648621497,1017,CDK2,ACH-000148,Hs 578T,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> Hs 578T</br><b>Dependency:</b> -0.274</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.184989933801,1017,CDK2,ACH-000067,Hs 683,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> Hs 683</br><b>Dependency:</b> -0.185</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.527766025985,1017,CDK2,ACH-000799,Hs 695T,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> Hs 695T</br><b>Dependency:</b> -0.528</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
-0.0571886365663,1017,CDK2,ACH-000133,Hs 729,Fibroblast,fibroblast,fibroblast_soft_tissue,</br><b>Cell Line:</b> Hs 729</br><b>Dependency:</b> -0.057</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
-0.539726581813,1017,CDK2,ACH-000178,Hs 766T,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> Hs 766T</br><b>Dependency:</b> -0.540</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
-0.0861470234751,1017,CDK2,ACH-000274,Hs 852.T,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> Hs 852.T</br><b>Dependency:</b> -0.086</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
0.0544945608562,1017,CDK2,ACH-000814,Hs 939.T,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> Hs 939.T</br><b>Dependency:</b>  0.054</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
0.0455323512118,1017,CDK2,ACH-000632,Hs 944.T,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> Hs 944.T</br><b>Dependency:</b>  0.046</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
-0.179630655738,1017,CDK2,ACH-000472,HSC-2,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> HSC-2</br><b>Dependency:</b> -0.180</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
-0.307934644385,1017,CDK2,ACH-000778,HSC-3,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> HSC-3</br><b>Dependency:</b> -0.308</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
-0.0113118869349,1017,CDK2,ACH-002085,HS-SY-II,Sarcoma,soft_tissue,synovial_sarcoma,</br><b>Cell Line:</b> HS-SY-II</br><b>Dependency:</b> -0.011</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
0.020626624005,1017,CDK2,ACH-000054,HT-1080,Sarcoma,soft_tissue,fibrosarcoma,</br><b>Cell Line:</b> HT-1080</br><b>Dependency:</b>  0.021</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
-0.124175934434,1017,CDK2,ACH-000986,HT115,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> HT115</br><b>Dependency:</b> -0.124</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.73194673741,1017,CDK2,ACH-000547,HT-1197,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> HT-1197</br><b>Dependency:</b> -0.732</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
-0.408482242739,1017,CDK2,ACH-000724,HT-1376,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> HT-1376</br><b>Dependency:</b> -0.408</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
-0.243721215729,1017,CDK2,ACH-000322,HT-144,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> HT-144</br><b>Dependency:</b> -0.244</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
-0.112248232414,1017,CDK2,ACH-000552,HT-29,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> HT-29</br><b>Dependency:</b> -0.112</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.221393009775,1017,CDK2,ACH-000926,HT55,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> HT55</br><b>Dependency:</b> -0.221</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.216648001331,1017,CDK2,ACH-000239,HuG1-N,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> HuG1-N</br><b>Dependency:</b> -0.217</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
